"","YEAR","TPA","BAA","TPA_PERC","BAA_PERC","TPA_SE","BAA_SE","TPA_PERC_SE","BAA_PERC_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","id","evalGrp","polyID"
"542",2008,21.4419161260717,8.18132363394603,10.7545730121813,7.47259639460245,15.9483184168228,18.9953464323756,27.3824965272837,29.0243299834423,25,33,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26,3,26
"543",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27,2,27
"544",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28,3,28
"545",2008,2.01876214436331,0.609366643858361,1.56511410336025,0.281622968691496,113.67040521257,113.67040521257,25.6668442053627,10.0619031533442,1,3,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29,3,29
"546",2008,19.3597845569913,16.0084685862987,11.2940618401965,12.1405513628295,49.3554540350388,61.7128364479788,56.3567457572769,70.244618633126,4,5,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30,3,30
"547",2008,9.85479314579904,4.33064650264817,9.19415774535357,5.39908966268126,38.291757828625,40.1129033447109,19.8237858077391,18.4810451226832,4,7,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31,3,31
"548",2008,7.05834239353777,1.52637430677918,5.56478294191734,1.70555912842928,44.2485977387672,44.2485977387672,2.79923435219079,3.65680096784201,1,2,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32,3,32
"549",2008,16.6113110108373,6.88156342018763,11.760872680477,7.3200869534148,22.7571078171853,23.023961879919,18.5738352833253,24.051532315489,33,41,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33,3,33
"550",2008,13.3085101830284,7.1303110199875,7.36920062476277,7.43551897257384,22.5779810533309,27.2514258783398,23.0595257762671,24.0511164217953,17,24,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34,4,34
"551",2008,22.0533320733144,11.1764571107395,11.3514563482043,8.0224521926697,38.7215316476146,36.6363239446824,21.5923316861153,23.5443810294048,9,12,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35,4,35
"552",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36,4,36
"553",2008,9.54515057884678,4.24569303926485,5.2946290189263,4.09295181431865,16.5808655144205,19.9489981437046,11.199371883106,11.1917017582321,29,44,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37,4,37
"554",2008,15.5419758657738,6.13711301935199,8.27374474239697,4.24464805283778,80.3609421306143,86.6776704241663,51.3682112102757,60.7381091106529,4,6,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38,4,38
"555",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39,4,39
"556",2008,7.82268526656508,2.00850460288074,4.12724805339078,2.19929008349955,11.550885158823,17.5986881314731,61.8061184425343,67.4005420802756,3,4,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40,4,40
"557",2008,16.5310724028896,5.00789690234726,8.55239006686275,4.67924397185889,59.7009744923551,73.1781417714857,81.169992014577,81.3230206452289,2,2,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41,4,41
"558",2008,20.413994012058,12.7008292193988,10.1717267211367,10.0561595599498,18.1538244706369,25.8786113964299,12.270710793145,12.851956275008,37,43,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42,5,42
"559",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44,4,44
"560",2008,24.5850992572285,14.2802157455436,12.7310061981254,11.0354739037813,28.9562817058523,39.3341180648842,19.9513078944403,21.0492087458851,20,21,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45,5,45
"561",2008,9.19731415096996,6.35905593036529,7.79220779220779,6.48410489822627,81.6114904337967,76.3886373439261,74.4360232801256,71.0277855291694,2,4,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46,5,46
"562",2008,14.133268584412,6.07785400345092,8.79515595228442,6.54509752006596,24.6097653574078,24.825780707689,77.612294617957,76.0927161444843,2,3,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48,5,48
"563",2008,8.60743284035197,1.89385271749044,5.36369210445653,2.15291855342557,71.6334454954145,80.3029434307429,66.2790299672401,64.0503186982959,2,4,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49,5,49
"564",2008,32.0962453333333,13.3862969490106,11.4285714285714,7.92013352680195,NA,NA,115.49161860619,115.488897810018,1,1,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50,5,50
"565",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1,1,1
"566",2009,31.1758512453248,12.668905081718,16.2155657885273,14.6884120404262,39.4923606154015,33.904304650213,48.8133920549578,46.1203843488864,6,6,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2,1,2
"567",2009,27.6014559797035,11.4664952170741,14.6386890295883,15.0763941628152,13.4423928416516,16.458333776493,17.8409559965786,19.283281171595,40,46,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3,1,3
"568",2009,33.099253,11.62931265203,14.6666666666667,12.0164759787488,29.3076424909298,40.4871902733544,99.4348040290494,100.74912025684,2,2,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4,1,4
"569",2009,24.7660621282339,9.89689958731756,12.2990736436453,11.2013101916861,31.9650577902375,31.3935783921532,30.469792460105,30.0643060295834,14,18,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5,1,5
"570",2009,21.5164160115382,6.88871952883344,13.6430392167496,11.8350350122391,35.7597853528036,31.3669948702917,36.6501366770455,38.0289711549846,9,12,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6,1,6
"571",2009,32.4499001316692,13.3668060293383,18.1420003783839,16.462263506204,15.9517441923803,15.9626946790076,16.6211844164621,16.026624503329,36,41,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8,1,8
"572",2009,20.943205293184,8.59128529864624,11.3864651813189,9.49149738903592,27.7779087235136,26.9627113524838,45.420166372658,45.1489066992766,6,7,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9,1,9
"573",2009,48.094317769414,11.3939479107275,19.4478010189279,9.27256690482759,59.6029690542921,67.591272099873,65.6329003060103,66.9440835726776,7,7,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10,2,10
"574",2009,20.6165135974654,10.0881924345267,11.7200372453873,9.66302388840449,45.0046166128396,43.1649786369818,63.5889451271919,64.115039693248,4,4,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11,2,11
"575",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12,2,12
"576",2009,74.6510018446359,25.472432184721,20.0798181046475,17.8022293015861,15.5112723438982,13.8871968911926,21.116216994225,19.1465125752346,13,13,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13,1,13
"577",2009,16.0717171694115,5.47626455679072,7.05075130054859,5.17653679117621,25.9149456523524,30.6169441281791,46.1021690156623,50.357543248015,5,5,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14,1,14
"578",2009,17.9663695125978,15.2949933491689,11.0193918713583,12.3614290942379,40.9223116637141,47.6856175611542,49.9595927740448,58.834649014522,13,14,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15,2,15
"579",2009,35.2410128326605,14.3925281464234,16.1372095349455,12.4170478391516,6.29181615709899,10.4646728957086,73.3852376824842,77.8852032148926,9,9,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16,1,16
"580",2009,18.783651628612,13.2142396030164,11.0959644475506,11.8423642083335,27.4208809196683,28.9140907721963,26.3620159732315,25.4411173770162,13,15,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17,2,17
"581",2009,23.3415092672516,9.87584096699034,9.79078798460986,6.55343677371095,20.5379105281009,21.9951940550585,20.3736435555204,19.8213410943281,23,26,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18,2,18
"582",2009,16.4047072319909,6.39438405375528,8.82059913720823,5.10063873118263,25.045416629624,26.3286026081876,29.9898520122935,31.5154089822643,12,16,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19,2,19
"583",2009,16.0642669133543,8.30853151027661,8.68131179027838,6.9487308714272,14.3889828890631,25.2476783604337,25.5007528739493,24.1493308742224,7,11,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20,2,20
"584",2009,14.5992512985579,8.32532047189172,9.29948977750917,6.93417621975189,24.9418296314885,26.2795546387866,19.239116257064,21.3681408964567,21,30,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21,2,21
"585",2009,10.4350523724512,3.91291417443207,6.74942565040915,4.90154888903669,36.524286400244,40.8246856347677,22.6929618637906,25.617823392289,7,12,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22,2,22
"586",2009,12.9713063974324,3.35380857804227,7.93343974556224,3.27875057365184,29.3120111079402,29.3120111079402,29.7761225183934,23.9433580664989,1,2,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23,2,23
"587",2009,16.3520473111603,6.79522822982236,8.29236504891063,6.66559036142989,25.9715437926283,30.6205171652418,31.4431930887961,31.0365117685521,10,13,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24,2,24
"588",2009,15.2392434097488,10.3310623146415,11.0561561612594,14.2731704467268,83.9429506717338,92.3049206380475,90.4424912019352,92.8183719644081,2,4,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25,2,25
"589",2009,14.0052828638774,6.88148584563963,8.40699143661932,7.68939324218857,18.8697432818491,16.3143180800047,11.7992561032653,15.1697235992116,25,39,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26,3,26
